show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,date_x,crew,orig_lang,budget_x,revenue,score,genre,year_added,month_added,release_day_gap,first_country,target_ages,duration_min
s1425,Movie,charming,Ross Venokur,"Wilmer Valderrama, Demi Lovato, Sia, Nia Vardalos, Ashley Tisdale, Avril Lavigne, G.E.M., John Cleese, Chris Harrison, Dee Bradley Baker, Carlos Alazraqui","Canada, United States, Cayman Islands",2021-01-08 00:00:00,2021,TV-Y7,85 min,"Children & Family Movies, Comedies","On the eve of his 21st birthday, an adored prince must find his one, true soulmate before a spell takes away all love from his kingdom.",2018-11-01 00:00:00,"Wilmer Valderrama, Prince Philippe Charming (voice), Demi Lovato, Lenore (voice), Ashley Tisdale, Cinderella (voice), Avril Lavigne, Snow White (voice), G.E.M., Sleeping Beauty (voice), Sia, Half-Oracle (voice), Nia Vardalos, Nemeny Neverwish (voice), John Cleese, Fairy Godmother / Executioner (voice), Dee Bradley Baker, Illy / The Beast / Main Man (voice)",English,20000000,8751856,65,"['Children & Family Movies', 'Comedies']",2021,1,799,Canada,Older Kids,85
s1436,Movie,pieces of a woman,Kornél Mundruczó,"Vanessa Kirby, Shia LaBeouf, Ellen Burstyn, Molly Parker, Sarah Snook, Iliza Shlesinger, Benny Safdie, Jimmie Fails","Canada, Hungary, United States",2021-01-07 00:00:00,2020,R,128 min,Dramas,"A heartbreaking home birth leaves a woman grappling with the profound emotional fallout, isolated from her partner and family by a chasm of grief.",2020-12-31 00:00:00,"Vanessa Kirby, Martha Weiss, Shia LaBeouf, Sean Carson, Ellen Burstyn, Elizabeth Weiss, Sarah Snook, Suzanne Weiss, Iliza Shlesinger, Anita Weiss, Benny Safdie, Chris, Molly Parker, Eva Woodward, Steven McCarthy, Photographer, Tyrone Benskin, Judge",English,100000000,369861963.8,71,['Dramas'],2021,1,7,Canada,Adults,128
s1448,Movie,case 39,Christian Alvart,"Renée Zellweger, Jodelle Ferland, Ian McShane, Bradley Cooper, Callum Keith Rennie, Adrian Lester, Kerry O'Malley, Cynthia Stevenson, Alexander Conti, Philip Cabrita","United States, Canada",2021-01-01 00:00:00,2009,R,111 min,"Horror Movies, Thrillers",A naïve social worker brings a 10-year-old child into her home to rescue the girl from abusive parents – only to learn that she isn't what she seems.,2009-11-05 00:00:00,"Renée Zellweger, Emily Jenkins, Jodelle Ferland, Lillith Sullivan, Ian McShane, Detective Mike Barron, Bradley Cooper, Douglas J. Ames, Adrian Lester, Wayne, Kerry O'Malley, Margaret Sullivan, Callum Keith Rennie, Edward Sullivan, Cynthia Stevenson, Nancy, Alexander Conti, Diego",English,27000000,28773827,63,"['Horror Movies', 'Thrillers']",2021,1,4075,United States,Adults,111
s1457,Movie,into the wild,Sean Penn,"Emile Hirsch, Marcia Gay Harden, William Hurt, Jena Malone, Brian Dierker, Catherine Keener, Vince Vaughn, Kristen Stewart, Hal Holbrook, Zach Galifianakis",United States,2021-01-01 00:00:00,2007,R,148 min,"Action & Adventure, Dramas, Independent Movies",A young man gives up everything – including his trust fund and ties to a seemingly stable family – to lead a solitary life in the wild.,2007-09-11 00:00:00,"Emile Hirsch, Christopher McCandless / Alexander Supertramp, Marcia Gay Harden, Billie McCandless, William Hurt, Walt McCandless, Jena Malone, Carine McCandless / Additional Narration (voice), Brian H. Dierker, Rainey, Catherine Keener, Jan Burres, Vince Vaughn, Wayne Westerberg, Kristen Stewart, Tracy Tatro, Hal Holbrook, Ronald ""Ron"" Franz",English,20000000,56822960,78,"['Action & Adventure', 'Dramas', 'Independent Movies']",2021,1,4861,United States,Adults,148
s1462,Movie,mystic pizza,Donald Petrie,"Annabeth Gish, Julia Roberts, Lili Taylor, Vincent D'Onofrio, William R. Moses, Adam Storke, Conchata Ferrell, Joanna Merlin, Porscha Radcliffe, John Fiore",United States,2021-01-01 00:00:00,1988,R,104 min,"Comedies, Dramas, Independent Movies","In a small fishing town, three teenage girls from blue-collar families navigate life and love while working in a pizza parlor.",1988-10-13 00:00:00,"Annabeth Gish, Kat Arujo, Julia Roberts, Daisy Arujo, Lili Taylor, Jojo, Vincent D'Onofrio, Bill, William R. Moses, Tim Travers, Adam Storke, Charles Gordon Windsor, Jr., Matt Damon, Steamer, Conchata Ferrell, Leona, Joanna Merlin, Mrs. Arujo",English,6000000,12793213,63,"['Comedies', 'Dramas', 'Independent Movies']",2021,1,11768,United States,Adults,104
s1468,Movie,unknown,Jaume Collet-Serra,"Liam Neeson, Diane Kruger, January Jones, Aidan Quinn, Bruno Ganz, Frank Langella, Sebastian Koch, Olivier Schneider, Stipe Erceg, Rainer Bock","United Kingdom, Germany, France, United States",2021-01-01 00:00:00,2011,PG-13,113 min,"Action & Adventure, Thrillers","Liam Neeson stars as a man who regains consciousness after a car accident, only to discover that another man is impersonating him.",2011-02-17 00:00:00,"Liam Neeson, Dr. Martin Harris, Diane Kruger, Gina, January Jones, Elizabeth Harris, Aidan Quinn, Martin B., Bruno Ganz, Ernst Jürgen, Frank Langella, Rodney Cole, Sebastian Koch, Professor Leo Bressler, Olivier Schneider, Smith, Stipe Erceg, Jones",English,40000000,136123083,67,"['Action & Adventure', 'Thrillers']",2021,1,3606,United Kingdom,Teens,113
s1468,Movie,unknown,Jaume Collet-Serra,"Liam Neeson, Diane Kruger, January Jones, Aidan Quinn, Bruno Ganz, Frank Langella, Sebastian Koch, Olivier Schneider, Stipe Erceg, Rainer Bock","United Kingdom, Germany, France, United States",2021-01-01 00:00:00,2011,PG-13,113 min,"Action & Adventure, Thrillers","Liam Neeson stars as a man who regains consciousness after a car accident, only to discover that another man is impersonating him.",2011-02-17 00:00:00,"Liam Neeson, Dr. Martin Harris, Diane Kruger, Gina, January Jones, Elizabeth Harris, Aidan Quinn, Martin B., Bruno Ganz, Ernst Jürgen, Frank Langella, Rodney Cole, Sebastian Koch, Professor Leo Bressler, Olivier Schneider, Smith, Stipe Erceg, Jones",English,3700000,3355048,67,"['Action & Adventure', 'Thrillers']",2021,1,3606,United Kingdom,Teens,113
s1470,Movie,what's eating gilbert grape,Lasse Hallström,"Johnny Depp, Leonardo DiCaprio, Juliette Lewis, Mary Steenburgen, Darlene Cates, Laura Harrington, Mary Kate Schellhardt, Kevin Tighe, John C. Reilly, Crispin Glover",United States,2021-01-01 00:00:00,1993,PG-13,118 min,"Classic Movies, Dramas, Independent Movies","In a backwater Iowa town, young Gilbert is torn between taking care of his troubled family and a girl who shows him new possibilities for his life.",1994-06-26 00:00:00,"Johnny Depp, Gilbert Grape, Leonardo DiCaprio, Arnie Grape, Juliette Lewis, Becky, Mary Steenburgen, Betty Carver, Darlene Cates, Bonnie Grape, Laura Harrington, Amy Grape, Mary Kate Schellhardt, Ellen Grape, Kevin Tighe, Ken Carver, John C. Reilly, Tucker Van Dyke",English,11000000,9170214,77,"['Classic Movies', 'Dramas', 'Independent Movies']",2021,1,9686,United States,Teens,118
s1486,Movie,rango,Gore Verbinski,"Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty, Alfred Molina, Bill Nighy, Stephen Root, Harry Dean Stanton, Timothy Olyphant, Ray Winstone","United States, Canada",2020-12-28 00:00:00,2011,PG,110 min,"Children & Family Movies, Comedies","When he becomes lost in the desert, pet chameleon Rango pretends he's a tough guy and ends up sheriff of a corrupt and violent frontier town.",2011-03-10 00:00:00,"Johnny Depp, Rango / Lars (voice), Isla Fisher, Beans (Voice), Ned Beatty, Mayor (voice), Bill Nighy, Rattlesnake Jake (voice), Abigail Breslin, Priscilla (voice), Alfred Molina, Roadkill (voice), Stephen Root, Doc / Merrimack / Mr. Snuggles (voice), Harry Dean Stanton, Balthazar (voice), Timothy Olyphant, Spirit of the West (voice)",English,135000000,245724600,68,"['Children & Family Movies', 'Comedies']",2020,12,3581,United States,Older Kids,110
s1495,Movie,we can be heroes,Robert Rodriguez,"YaYa Gosselin, Pedro Pascal, Priyanka Chopra, Isaiah Russell-Bailey, Akira Akbar, Christian Slater, Boyd Holbrook, Adriana Barraza, Taylor Dooley, Vivien Lyra Blair, Hala Finley, Lyon Daniels, Sung Kang, Christopher McDonald, Andy Walken, Lotus Blossom, Haley Reinhart, Nathan Blair, Dylan Henry Lau, Andrew Diaz",United States,2020-12-25 00:00:00,2020,PG,101 min,"Children & Family Movies, Comedies","When alien invaders capture Earth’s superheroes, their kids must learn to work together to save their parents — and the planet.",2020-12-25 00:00:00,"YaYa Gosselin, Missy Moreno, Lyon Daniels, Noodles, Andy Walken, Wheels, Hala Finley, Ojo, Lotus Blossom, A Capella, Dylan Henry Lau, Slo-Mo, Andrew Diaz, Facemaker, Isaiah Russell-Bailey, Rewind, Akira Akbar, Fast Forward",English,90400000,571534256.6,61,"['Children & Family Movies', 'Comedies']",2020,12,0,United States,Older Kids,101
s1500,Movie,the midnight sky,George Clooney,"George Clooney, Felicity Jones, Kyle Chandler, Demián Bichir, David Oyelowo, Tiffany Boone, Caoilinn Springall, Sophie Rundle, Ethan Peck",United States,2020-12-23 00:00:00,2020,PG-13,119 min,Dramas,"In the aftermath of a global catastrophe, a lone scientist in the Arctic races to contact a crew of astronauts with a warning not to return to Earth.",2020-12-10 00:00:00,"George Clooney, Augustine Lofthouse, Felicity Jones, Sully, David Oyelowo, Adewole, Caoilinn Springall, Iris, Kyle Chandler, Mitchell, Demián Bichir, Sanchez, Tiffany Boone, Maya, Sophie Rundle, Jean, Ethan Peck, Young Augustine",English,100000000,75615,58,['Dramas'],2020,12,13,United States,Teens,119
s1510,Movie,"ariana grande: excuse me, i love you",Paul Dugdale,Ariana Grande,United States,2020-12-21 00:00:00,2020,TV-MA,98 min,"Documentaries, Music & Musicals",Ariana Grande takes the stage in London for her Sweetener World Tour and shares a behind-the-scenes look at her life in rehearsal and on the road.,2020-12-21 00:00:00,"Ariana Grande, Self, Scott Nicholson, Creative Director / Dancer, Brian Nicholson, Creative Director / Dancer, Joesar Alva, Dance Captain, Cory Graves, Dance Captain, Bong Buño, Dancer, Igor Faria, Dancer, Darrion Gallegos, Dancer, Nekai Johnson, Dancer",English,106800000,704045288.8,82,"['Documentaries', 'Music & Musicals']",2020,12,0,United States,Adults,98
s1511,Movie,the con is on,James Haslam,"Uma Thurman, Tim Roth, Alice Eve, Parker Posey, Maggie Q, Crispin Glover, Michael Sirow, Sofía Vergara, Stephen Fry, Sharon Maughan, Susan Traylor, Wilmer Calderon, Richard Reid, Ethan Cohn, Nathalie Love","United States, United Kingdom",2020-12-21 00:00:00,2018,R,95 min,Comedies,Two wedded partners-in-crime flee from their massive debt to a deadly crime boss and hatch a jewel heist that could be their ticket to total freedom.,2018-05-04 00:00:00,"Uma Thurman, Harriet Fox, Tim Roth, Peter Fox, Alice Eve, Jackie, Parker Posey, Gina, Sofía Vergara, Vivien, Maggie Q, Irina Solokov, Crispin Glover, Gabriel Anderson, Stephen Fry, Sidney, Melissa Sue Anderson, Guest Two",English,13000000,6667322.8,41,['Comedies'],2020,12,962,United States,Adults,95
s1525,Movie,braven,Lin Oeding,"Jason Momoa, Garret Dillahunt, Jill Wagner, Stephen Lang, Sasha Rosoff, Sala Baker, Fraser Aitcheson, Teach Grant, Glenn Ennis, Todd Scott, Zahn McClarnon, Brendan Fletcher",Canada,2020-12-17 00:00:00,2018,R,94 min,Action & Adventure,A logger defends himself and his family from a group of murderous drug traffickers who have hidden a stash of heroin in his hunting cabin.,2018-04-10 00:00:00,"Jason Momoa, Joe Braven, Stephen Lang, Linden, Garret Dillahunt, Kassen, Zahn McClarnon, Hallett, Jill Wagner, Stephanie, Brendan Fletcher, Weston, Sala Baker, Gentry, Teach Grant, Essington, Fraser Aitcheson, Clay",English,5000000,854319,62,['Action & Adventure'],2020,12,982,Canada,Adults,94
s1537,Movie,incarnate,Brad Peyton,"Aaron Eckhart, Carice van Houten, Catalina Sandino Moreno, David Mazouz, Keir O'Donnell, Matt Nable, Emily Jackson, Paul Vincent O'Connor, Natalija Nogulich, John Pirruccello, Mark Steger, Emjay Anthony, Karolina Wydra",United States,2020-12-16 00:00:00,2016,PG-13,87 min,"Horror Movies, Thrillers",An unconventional demon hunter faces his greatest challenge when he steps inside the subconscious mind of a boy possessed by a powerful entity.,2016-12-02 00:00:00,"Aaron Eckhart, Dr. Seth Ember, Natalija Nogulich, Maggie, Keir O'Donnell, Oliver, Catalina Sandino Moreno, Camilla, Carice van Houten, Lindsey, Matt Nable, Dan, Mark Henry, Bouncer #2, Breanne Hill, Ilsa, Karolina Wydra, Anna",English,5000000,9371036,54,"['Horror Movies', 'Thrillers']",2020,12,1475,United States,Teens,87
s1541,Movie,nocturnal animals,Tom Ford,"Amy Adams, Jake Gyllenhaal, Michael Shannon, Aaron Taylor-Johnson, Isla Fisher, Ellie Bamber, Armie Hammer, Karl Glusman, Laura Linney, Michael Sheen, Andrea Riseborough",United States,2020-12-16 00:00:00,2016,R,117 min,"Dramas, Thrillers","Reading her ex-husband's violent novel manuscript destabilizes gallery owner Susan's life, upending her present while digging up their past.",2016-11-10 00:00:00,"Amy Adams, Susan Morrow, Jake Gyllenhaal, Edward Sheffield / Tony Hastings, Michael Shannon, Bobby Andes, Aaron Taylor-Johnson, Ray Marcus, Isla Fisher, Laura Hastings, Ellie Bamber, India Hastings, Armie Hammer, Hutton Morrow, Karl Glusman, Lou Bates, Robert Aramayo, Steve 'Turk' Adams",English,22500000,32398681,75,"['Dramas', 'Thrillers']",2020,12,1497,United States,Adults,117
s1550,Movie,the professor and the madman,Farhad Safinia,"Mel Gibson, Sean Penn, Natalie Dormer, Eddie Marsan, Steve Coogan, Stephen Dillane, Ioan Gruffudd, Jennifer Ehle, Jeremy Irvine, David O'Hara, Anthony Andrews","Ireland, France, Iceland, United States, Mexico, Belgium, United Kingdom, Hong Kong",2020-12-15 00:00:00,2019,TV-14,125 min,"Dramas, Independent Movies","While working on the first Oxford English Dictionary, a scholar receives thousands of entries from a doctor with a lengthy vocabulary and dark secrets.",2020-02-20 00:00:00,"Mel Gibson, James Murray, Sean Penn, Dr. William Chester Minor, Eddie Marsan, Muncie, Natalie Dormer, Eliza Merrett, Ioan Gruffudd, Henry Bradley, Steve Coogan, Frederick James Furnivall, Jeremy Irvine, Charles Hall, Brendan Patricks, Winston Churchill, Adam Fergus, Alfred Minor",English,25000000,6353847,72,"['Dramas', 'Independent Movies']",2020,12,299,Ireland,Teens,125
s1585,Movie,ava,Tate Taylor,"Jessica Chastain, Colin Farrell, John Malkovich, Common, Geena Davis, Jess Weixler, Diana Silvers, Joan Chen, Ioan Gruffudd",United States,2020-12-07 00:00:00,2020,R,97 min,"Action & Adventure, Dramas",An elite assassin wrestling with doubts about her work scrambles to protect herself — and her estranged family — after a hit goes dangerously wrong.,2020-09-02 00:00:00,"Jessica Chastain, Ava, John Malkovich, Duke, Common, Michael, Colin Farrell, Simon, Geena Davis, Bobbi, Jess Weixler, Judy, Ioan Gruffudd, Peter, Diana Silvers, Camille, Joan Chen, Toni",English,12000000,2987741,58,"['Action & Adventure', 'Dramas']",2020,12,96,United States,Adults,97
s1596,Movie,mank,David Fincher,"Gary Oldman, Amanda Seyfried, Charles Dance, Lily Collins, Arliss Howard, Tom Pelphrey, Sam Troughton, Ferdinand Kingsley, Tuppence Middleton, Tom Burke, Joseph Cross, Jamie McShane, Toby Leonard Moore, Monika Gossmann",United States,2020-12-04 00:00:00,2020,R,133 min,"Dramas, Independent Movies",1930s Hollywood is reevaluated through the eyes of scathing wit and alcoholic screenwriter Herman J. Mankiewicz as he races to finish “Citizen Kane.”,2020-11-19 00:00:00,"Gary Oldman, Herman Mankiewicz, Amanda Seyfried, Marion Davies, Lily Collins, Rita Alexander, Arliss Howard, Louis B. Mayer, Tom Pelphrey, Joseph Mankiewicz, Sam Troughton, John Houseman, Ferdinand Kingsley, Irving Thalberg, Tuppence Middleton, Sara Mankiewicz, Tom Burke, Orson Welles",English,25000000,122252,68,"['Dramas', 'Independent Movies']",2020,12,15,United States,Adults,133
s1609,Movie,3 days to kill,McG,"Kevin Costner, Amber Heard, Hailee Steinfeld, Connie Nielsen, Tómas Lemarquis, Richard Sammel, Marc Andréoni, Bruno Ricci, Jonas Bloquet, Eriq Ebouaney","United States, France, Serbia",2020-12-01 00:00:00,2014,PG-13,117 min,Action & Adventure,A terminally ill secret agent accepts a risky mission in exchange for an experimental drug that might save him – if he can survive its side effects.,2014-03-13 00:00:00,"Kevin Costner, Ethan Renner, Hailee Steinfeld, Zooey Renner, Connie Nielsen, Christine Renner, Amber Heard, Vivi Delay, Tómas Lemarquis, The Albino, Richard Sammel, The Wolf, Raymond J. Barry, CIA Employee, Marc Andréoni, Mitat Yilmaz, Bruno Ricci, Guido",English,28000000,38959900,61,['Action & Adventure'],2020,12,2455,United States,Teens,117
s1610,Movie,angela's christmas wish,Damien O’Connor,"Lucy O'Connell, Brendan Mullins, Ruth Negga, Lola Metcalfe, Jared Harris, Moe Dunford, Oscar Butler, Shona Hamill, Pat Kinevane, Janet Moran, Anya O'Connor",United States,2020-12-01 00:00:00,2020,TV-Y,48 min,Children & Family Movies,"With her father working far away in Australia, a determined Angela makes a plan — and a heartfelt wish — to reunite her family in time for the holidays.",2020-12-01 00:00:00,"Lucy O'Connell, Angela, Ruth Negga, Mother, Moe Dunford, Father, Pat Kinevane, Mr. McGinty / Bar Patron, Jared Harris, The Vet, Caitríona Balfe, Dorothy's Mother",English,51400000,379998436.2,64,['Children & Family Movies'],2020,12,0,United States,Kids,48
s1611,Movie,angels & demons,Ron Howard,"Tom Hanks, Ewan McGregor, Ayelet Zurer, Stellan Skarsgård, Pierfrancesco Favino, Nikolaj Lie Kaas, Armin Mueller-Stahl, Thure Lindhardt, David Pasquesi, Cosimo Fusco","United States, Italy",2020-12-01 00:00:00,2009,PG-13,139 min,Thrillers,A Harvard symbologist races to uncover clues that will help stop an attack on the Vatican by a secret society looking to retaliate for old persecutions.,2009-05-14 00:00:00,"Tom Hanks, Robert Langdon, Ewan McGregor, Camerlengo Patrick McKenna, Ayelet Zurer, Vittoria Vetra, Stellan Skarsgård, Commander Richter, Pierfrancesco Favino, Inspector Olivetti, Nikolaj Lie Kaas, Assassin, Armin Mueller-Stahl, Cardinal Strauss, Thure Lindhardt, Chartrand, David Pasquesi, Claudio Vincenzi",English,150000000,490875846,67,['Thrillers'],2020,12,4219,United States,Teens,139
s1613,Movie,chef,Jon Favreau,"Jon Favreau, Sofía Vergara, John Leguizamo, Scarlett Johansson, Dustin Hoffman, Oliver Platt, Bobby Cannavale, Amy Sedaris, Robert Downey Jr., Emjay Anthony, Russell Peters",United States,2020-12-01 00:00:00,2014,R,115 min,"Comedies, Independent Movies","After igniting a Twitter war with a well-known culinary critic, a Los Angeles chef packs his knives, heads home to Miami and opens a food truck.",2014-05-08 00:00:00,"Jon Favreau, Carl Casper, Sofía Vergara, Inez, Emjay Anthony, Percy, John Leguizamo, Martin, Scarlett Johansson, Molly, Dustin Hoffman, Riva, Oliver Platt, Ramsey Michel, Bobby Cannavale, Tony, Amy Sedaris, Jen",English,11000000,45967935,71,"['Comedies', 'Independent Movies']",2020,12,2399,United States,Adults,115
